Plataform,Title,Level,Price,Language,Rating,is_paid,n_Students,num_reviews,num_lectures,Subject,Ventas
Udemy,Learn Business Finance: Win more work as a Business Coach ,Beginner Level,20,English,0.0,True,741,4,22,Business Finance,14820
Udemy,Accounting for Depreciation (Collage Level),All Levels,20,English,0.0,True,576,1,14,Business Finance,11520
Udemy,Revealed: Profitable Principles of Successful Traders ,All Levels,25,English,0.0,True,1046,5,26,Business Finance,26150
Udemy,Easy Market Profits: 3 Step Stock Investing Strategy,Beginner Level,20,English,0.0,True,486,3,14,Business Finance,9720
Udemy,Hedge Fund Trading Systems For Stocks - Part One,All Levels,200,English,0.0,True,52,8,21,Business Finance,10400
Udemy,Bonds For Beginners - A Guide To The Bond Markets,Beginner Level,20,English,0.0,True,106,14,24,Business Finance,2120
Udemy,Professional Risk Manager (PRM) Certification: Level 4,All Levels,50,English,0.0,True,38,7,17,Business Finance,1900
Udemy,Crowdfunding for Filmmakers,All Levels,65,English,0.0,True,32,6,30,Business Finance,2080
Udemy,How to Make IT Work Successfully in Capital Markets,Beginner Level,50,English,0.0,True,171,8,21,Business Finance,8550
Udemy,Introduction to Day Trading,Beginner Level,50,English,0.0,True,79,5,36,Business Finance,3950
Udemy,Life Coach Business Basics: Finance and Operations,All Levels,195,English,0.0,True,397,4,54,Business Finance,77415
Udemy,Learn How to Profit In Forex With Market Rhythms,All Levels,20,English,0.0,True,85,5,17,Business Finance,1700
Udemy,Optimizing investment to maximise your return,All Levels,0,English,0.0,False,1696,22,11,Business Finance,0
Udemy,Investimento em Ações para Leigos,Beginner Level,20,Portuguese,0.0,True,201,46,19,Business Finance,4020
Udemy,Introducción a la Contabilidad,Beginner Level,30,Spanish,0.0,True,1235,31,15,Business Finance,37050
Udemy,Forex Trading: Strategia Correlazione EUR/GBP vs GBP/USD,Intermediate Level,50,English,0.0,True,137,39,27,Business Finance,6850
Udemy,Finanzielle Unabhängigkeit-2 Millionär werden mit Investment,Intermediate Level,20,English,0.0,True,384,37,18,Business Finance,7680
Udemy,カードゲームでカンタンに理解する！経済とお金のキホン,Beginner Level,20,Japanese,0.0,True,103,3,18,Business Finance,2060
Udemy,Contabilidad rápida y eficaz,All Levels,40,Spanish,0.0,True,379,60,60,Business Finance,15160
Udemy,Introducción al trading de opciones,Beginner Level,100,Spanish,0.0,True,1573,122,43,Business Finance,157300
Udemy,Aprenda a Investir seu Dinheiro,All Levels,85,Portuguese,0.0,True,150,28,19,Business Finance,12750
Udemy,Trader sur le Forex avec Ichimoku,Beginner Level,90,French,0.0,True,48,12,18,Business Finance,4320
Udemy,العلوم والمبادئ الأساسية للمهنة الإكتوارية,Beginner Level,25,Arabic,0.0,True,781,7,8,Business Finance,19525
Udemy,トレーディングビュー徹底攻略2017年版,All Levels,55,Japanese,0.0,True,952,77,53,Business Finance,52360
Udemy,Kostenrechnung lernen leicht gemacht,Beginner Level,40,English,0.0,True,612,46,72,Business Finance,24480
Udemy,MetaTrader4 Platform Training,Beginner Level,0,English,0.0,False,1819,45,15,Business Finance,0
Udemy,Professional Bookkeeping & Accounting 1: Sales & Purchases,All Levels,35,English,0.0,True,551,22,34,Business Finance,19285
Udemy,Step by step guide to understand how business perform,Intermediate Level,20,English,0.0,True,788,3,15,Business Finance,15760
Udemy,How to Grow your Small Business and not run out of Cash,Beginner Level,25,English,0.0,True,408,3,16,Business Finance,10200
Udemy,Finance for Non Finance Executives,Beginner Level,180,English,0.0,True,944,44,187,Business Finance,169920
Udemy,"An Introduction: MT4 Email, Sound, Notification Forex Alerts",Intermediate Level,20,English,0.0,True,323,30,11,Business Finance,6460
Udemy,Innovators and innovation: Travel through time!,Beginner Level,50,English,0.0,True,101,0,31,Business Finance,5050
Udemy,Learn How to Trade The Stock Market,All Levels,20,English,0.0,True,984,3,41,Business Finance,19680
Udemy,How To Earn Some Bitcoin Every Time You Use A Search Engine,All Levels,20,English,0.0,True,89,23,10,Business Finance,1780
Udemy,Super Fast Accounting - the fastest way to do your books,Beginner Level,25,English,0.0,True,129,21,8,Business Finance,3225
Udemy,Financial Modeling and Valuation: Complete Beginner to Pro,All Levels,50,English,0.0,True,249,46,28,Business Finance,12450
Udemy,Learn to trade Chart Patterns,Intermediate Level,20,English,0.0,True,75,8,23,Business Finance,1500
Udemy,Anatomy and Figure Drawing for Beginners,Beginner Level,150,English,0.0,True,2252,240,111,Graphic Design,337800
Udemy,Illustrator CC MasterClass,All Levels,95,English,0.0,True,462,50,86,Graphic Design,43890
Udemy,Typographic Logo Design in Illustrator - Beginners & Beyond,All Levels,150,English,0.0,True,1720,40,27,Graphic Design,258000
Udemy,Adobe Illustrator T-Shirt Design for Merch by Amazon,All Levels,20,English,0.0,True,390,44,15,Graphic Design,7800
Udemy,Logo Design in Adobe Illustrator - for Beginners & Beyond,All Levels,200,English,0.0,True,4297,337,110,Graphic Design,859400
Udemy,Learn Adobe Illustrator: Semi-Automatic Mandalas Drawing,All Levels,200,English,0.0,True,1076,15,15,Graphic Design,215200
Udemy,Create Professional Looking Infographics With No Experience,Beginner Level,180,English,0.0,True,9367,104,21,Graphic Design,1686060
Udemy,Discover How to Draw and paint Comics,All Levels,65,English,0.0,True,8901,424,85,Graphic Design,578565
Udemy,Typographic Logos: Typography and Lettering for Logo Design,Intermediate Level,25,English,0.0,True,4235,427,20,Graphic Design,105875
Udemy,Photoshop in Ease: Create World Amazing  Graphic Designs,All Levels,20,English,0.0,True,14440,182,26,Graphic Design,288800
Udemy,Canva Graphics Design Essential Training For Everyone,All Levels,200,English,0.0,True,12340,124,46,Graphic Design,2468000
Udemy,Triangulated Bird: Origami Styled Bird in Adobe Illustrator,Intermediate Level,195,English,0.0,True,2027,11,9,Graphic Design,395265
Udemy,Illustrator Quick Tip：10分でKawaiiカメレオンを描こう,All Levels,0,English,0.0,False,381,24,7,Graphic Design,0
Udemy,Deinen Roman setzen mit PagePlus in 10 einfachen Schritten,All Levels,0,English,0.0,False,69,6,25,Graphic Design,0
Udemy,画像加工の初心者でも「１日」で初歩を覚えられる無料講座,Beginner Level,0,Japanese,0.0,False,21,0,18,Graphic Design,0
Udemy,Graphic Design Bootcamp,Beginner Level,200,English,0.0,True,15276,1740,65,Graphic Design,3055200
Udemy,The Ultimate Drawing Course - Beginner to Advanced,Beginner Level,150,English,0.0,True,26742,2379,62,Graphic Design,4011300
Udemy,Ultimate Photoshop Training: From Beginner to Pro,Beginner Level,200,English,0.0,True,5326,447,150,Graphic Design,1065200
Udemy,Photoshop for Entrepreneurs - Design 11 Practical Projects,All Levels,200,English,0.0,True,36288,737,63,Graphic Design,7257600
Udemy,Anatomy for Figure Drawing: Mastering the Human Figure,All Levels,95,English,0.0,True,15500,754,65,Graphic Design,1472500
Udemy,Sketch 3 from A to Z: Become an App Designer,All Levels,75,English,0.0,True,7282,1629,42,Graphic Design,546150
Udemy,How to Design a Logo - a Beginners Course,All Levels,30,English,0.0,True,10875,650,41,Graphic Design,326250
Udemy,Logo Design Masterclass: Learn Logo Design + Illustrator,All Levels,200,English,0.0,True,8196,479,85,Graphic Design,1639200
Udemy,How to Draw and Sketch for Beginners,Beginner Level,150,English,0.0,True,1360,175,79,Graphic Design,204000
Udemy,Graphic Design Masterclass: Learn Graphic Design in Projects,Beginner Level,95,English,0.0,True,6858,382,41,Graphic Design,651510
Udemy,Canva Graphics Design for Entrepreneurs - Design 11 Projects,All Levels,200,English,0.0,True,18303,202,54,Graphic Design,3660600
Udemy,Vector Logo Design in Affinity Designer,All Levels,150,English,0.0,True,1789,102,57,Graphic Design,268350
Udemy,How To Create A Low Poly Portrait With The Pen Tool,Beginner Level,195,English,0.0,True,293,5,18,Graphic Design,57135
Udemy,Photo Editing in Photoshop - Beginner to Advanced in 1 Hour,Beginner Level,20,English,0.0,True,662,5,21,Graphic Design,13240
Udemy,How to Create Kindle & Ebook Covers with Canva,Beginner Level,30,English,0.0,True,1279,3,33,Graphic Design,38370
Udemy,How To Make Professional eBook Covers For FREE,All Levels,20,English,0.0,True,1080,6,35,Graphic Design,21600
Udemy,Design Business Card in Photoshop: Earn Money by Doing It,Beginner Level,50,English,0.0,True,120,10,29,Graphic Design,6000
Udemy,Learn to create beautiful web interfaces and logos,All Levels,20,English,0.0,True,1085,76,10,Graphic Design,21700
Udemy,Illustrated Logo Design,Intermediate Level,25,English,0.0,True,447,2,10,Graphic Design,11175
Udemy,Color Basics for Print Designers,All Levels,20,English,0.0,True,372,21,10,Graphic Design,7440
Udemy,Digital Photo Manipulation Art And Cover Design In PhotoShop,Beginner Level,50,English,0.0,True,721,7,35,Graphic Design,36050
Udemy,Drawing Perspective For Beginners,All Levels,150,English,0.0,True,736,50,44,Graphic Design,110400
Udemy,Adobe InDesign CC Advanced,Expert Level,30,English,0.0,True,114,24,50,Graphic Design,3420
Udemy,Intro to Photoshop for Merch by Amazon,Beginner Level,25,English,0.0,True,331,24,9,Graphic Design,8275
Udemy,Photoshop - Creación de Efectos 2,Beginner Level,30,Spanish,0.0,True,0,0,9,Graphic Design,0
Udemy,Como Criar Logos de Sucesso - Start Designer,Beginner Level,25,Portuguese,0.0,True,0,0,29,Graphic Design,0
Udemy,Super Textos con Photoshop,Beginner Level,20,English,0.0,True,0,0,8,Graphic Design,0
Udemy,Photoshop - Aprende a Transformar Imágenes,Beginner Level,20,English,0.0,True,0,0,14,Graphic Design,0
Udemy,Iníciate en Microstation,Beginner Level,20,Spanish,0.0,True,0,0,10,Graphic Design,0
Udemy,Adobe Photoshop pentru Social Media,Beginner Level,20,English,0.0,True,0,0,12,Graphic Design,0
Udemy,Photoshop - Creación de Efectos,Beginner Level,20,Spanish,0.0,True,0,0,11,Graphic Design,0
Udemy,Cómo crear maquetas con Adobe XD,Beginner Level,0,Spanish,0.0,False,217,2,21,Graphic Design,0
Udemy,Aprenda Modelagem 3D com o 123D Design,Beginner Level,0,Portuguese,0.0,False,334,26,27,Graphic Design,0
Udemy,Ferramentas Visuais,Beginner Level,0,Portuguese,0.0,False,817,42,18,Graphic Design,0
Udemy,Adobe Indesign CC Başlangıç,Beginner Level,0,Turkish,0.0,False,637,21,22,Graphic Design,0
Udemy,How to Doodle: Basics and Lettering,All Levels,185,English,0.0,True,2358,28,12,Graphic Design,436230
Udemy,Mastering Photoshop CC 2017 - The Art of Design & Technology,All Levels,20,English,0.0,True,3721,95,46,Graphic Design,74420
Udemy,Design a logo for FREE in Inkscape,All Levels,100,English,0.0,True,1148,26,42,Graphic Design,114800
Udemy,Foundation Skills on Adobe Illustrator: Learn Fast!,Beginner Level,50,English,0.0,True,2489,39,16,Graphic Design,124450
Udemy,How To Create Amazing Cinemagraphs with Microsoft PowerPoint,Beginner Level,30,English,0.0,True,1782,18,10,Graphic Design,53460
Udemy,Canva : Graphic Design Theory Volume1,All Levels,200,English,0.0,True,6975,122,29,Graphic Design,1395000
Udemy,Master App Icon Design for iPhone (IOS) & Android Devices,Intermediate Level,25,English,0.0,True,9464,329,43,Graphic Design,236600
Udemy,Photoshop: How to create stunning collages,Beginner Level,20,English,0.0,True,2044,17,15,Graphic Design,40880
Udemy,Mastering advance Photoshop,Intermediate Level,20,English,0.0,True,5787,40,21,Graphic Design,115740
Udemy,Logo Designing for Your Business in an Hour,All Levels,20,English,0.0,True,25277,311,16,Graphic Design,505540
Udemy,DIY Design Professional Web Banners in Photoshop 4 Beginners,Beginner Level,200,English,0.0,True,6944,30,24,Graphic Design,1388800
Udemy,Photoshop CC for Beginners - A Comprehensive Crash Course,Beginner Level,200,English,0.0,True,6028,205,20,Graphic Design,1205600
Udemy,Teoria Basica del Arte. Como Pintar Ilustraciones Digitales,Beginner Level,20,English,0.0,True,5104,437,26,Graphic Design,102080
Udemy,Illustrator CC para novatos: ¡desde cero hasta experto! ,All Levels,150,Portuguese,0.0,True,2476,466,96,Graphic Design,371400
Udemy,Photoshop para novatos:  ¡desde cero hasta experto!,All Levels,150,Portuguese,0.0,True,3000,470,134,Graphic Design,450000
Udemy,Diventa un professionista del Graphic Design,All Levels,200,English,0.0,True,185,10,94,Graphic Design,37000
Udemy,Formação em Design Gráfico com Corel Draw Versões X8 / 2017.,Beginner Level,45,Portuguese,0.0,True,418,85,71,Graphic Design,18810
Udemy,ABC do Photoshop CC,Beginner Level,45,Portuguese,0.0,True,431,99,80,Graphic Design,19395
Udemy,Photoshop para iniciante - o básico,Beginner Level,30,Portuguese,0.0,True,23,2,20,Graphic Design,690
Udemy,Curso Online de Adobe Illustrator CC e CS6,All Levels,80,English,0.0,True,126,18,119,Graphic Design,10080
Udemy,Photoshop & Illustrator CC Essentials in Arabic,Beginner Level,0,English,0.0,False,3329,193,33,Graphic Design,0
Udemy,Photoshop from Zero to Hero ( Arabic ),Beginner Level,60,English,0.0,True,720,220,82,Graphic Design,43200
Udemy,Photoshop Essentials - Uma Introdução Detalhada,Beginner Level,0,Portuguese,0.0,False,800,39,24,Graphic Design,0
Udemy,Photoshop CC 2015 Top New Features,All Levels,0,English,0.0,False,1477,3,13,Graphic Design,0
Udemy,Expert Guide : Mastering Types feature in illustrator !,All Levels,190,English,0.0,True,1552,11,27,Graphic Design,294880
Udemy,Cartoon Game Logo Design using Photoshop,All Levels,20,English,0.0,True,1076,11,15,Graphic Design,21520
Udemy,Most Wanted Flat Design Techniques #2: Hipster Businessman,Intermediate Level,95,English,0.0,True,1016,5,25,Graphic Design,96520
Udemy,All-in-One Premium Design Course - Scratch to Pro+ Edition,All Levels,200,English,0.0,True,919,57,56,Graphic Design,183800
Udemy,Typography 101: Picking the Right Fonts for Business Success,Beginner Level,75,English,0.0,True,1224,10,15,Graphic Design,91800
Udemy,Editorial Illustration Tutorial: From Drawing to Photoshop,All Levels,45,English,0.0,True,774,39,35,Graphic Design,34830
Udemy,Kindle eBook Cover Design and Book Illustration Guide,All Levels,120,English,0.0,True,715,16,20,Graphic Design,85800
Udemy,Removing Backgrounds From Images using Adobe Photoshop,All Levels,20,English,0.0,True,1768,20,14,Graphic Design,35360
Udemy,Graphic Design Secrets Revealed,All Levels,95,English,0.0,True,2555,28,55,Graphic Design,242725
Udemy,Drawing in Perspective,All Levels,25,English,0.0,True,426,63,28,Graphic Design,10650
Udemy,"Digital Art in Adobe Illustrator CC: Angry Bird, Tom & Jerry",Beginner Level,0,English,0.0,False,3108,27,28,Graphic Design,0
Udemy,Adobe Illustrator For Beginners: Design A Typographic Logo,Beginner Level,30,English,0.0,True,276,54,27,Graphic Design,8280
Udemy,Surface Pattern Design : Create Scandinavian Patterns,All Levels,40,English,0.0,True,390,6,8,Graphic Design,15600
Udemy,Draw a realistic Fantail using pencil,All Levels,0,English,0.0,False,6754,109,20,Graphic Design,0
Udemy,How to design a business card on Photoshop (for beginners),Beginner Level,0,English,0.0,False,5086,197,12,Graphic Design,0
Udemy,Make Flat Design Space Ships in 30 Minutes in Illustrator!,Beginner Level,50,English,0.0,True,1146,41,5,Graphic Design,57300
Udemy,Figure Drawing From Life Using The Reilly Technique.,All Levels,0,English,0.0,False,47811,1041,22,Graphic Design,0
Udemy,Drawing Cartoony Characters,Beginner Level,20,English,0.0,True,1564,103,9,Graphic Design,31280
Udemy,Learn Blender 3D  - The introduction course,Beginner Level,100,English,0.0,True,739,12,15,Graphic Design,73900
Udemy,Inkscape For Beginners 2016/2017,All Levels,40,English,0.0,True,1029,52,26,Graphic Design,41160
Udemy,Make yourself a Santa Claus: Photoshop Manipulation,All Levels,0,English,0.0,False,2665,20,8,Graphic Design,0
Udemy,Become an InDesign Pro in 10 Skills,Beginner Level,105,English,0.0,True,1079,172,35,Graphic Design,113295
Udemy,Digital Illustration: Make A Custom Character Illustration,All Levels,30,English,0.0,True,1440,16,14,Graphic Design,43200
